VIN (1-10);County;City;State;Postal Code;Model Year;Model;Electric Vehicle Type;Clean Alternative Fuel Vehicle (CAFV) Eligibility;Electric Range;Base MSRP;Legislative District;DOL Vehicle ID;Vehicle Location;Electric Utility;2020 Census Tract
5YJYGDEF9M;King;Kirkland;WA;98034;2021;134;1;2;0;0;45;264792153;POINT (-122.22901 47.72201);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022003
7SAYGDED5S;King;Renton;WA;98055;2025;134;1;2;0;0;11;274238590;POINT (-122.197 47.43876);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033025805
5YJ3E1EB9R;King;Kirkland;WA;98033;2024;131;1;2;0;0;48;272144638;POINT (-122.2066 47.67887);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022702
KM8S7DA20P;King;Bothell;WA;98011;2023;69;2;1;30;0;1;251507553;POINT (-122.20563 47.76144);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022001
7SAYGAEE8N;King;Woodinville;WA;98072;2022;134;1;2;0;0;45;218709116;POINT (-122.15545 47.75448);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033021802
JTMFB3FV4R;King;Seattle;WA;98103;2024;141 PRIME;2;1;42;0;43;272764705;POINT (-122.35436 47.67596);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033005402
WMEEK9AA1E;King;Seattle;WA;98119;2014;126 ELECTRIC DRIVE;1;1;68;0;36;222555203;POINT (-122.3684 47.64586);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033006900
4JGDM2EB2P;King;Kirkland;WA;98034;2023;101;1;2;0;0;1;239546933;POINT (-122.22901 47.72201);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022203
5YJ3E1EA5P;King;Redmond;WA;98052;2023;131;1;2;0;0;48;229383843;POINT (-122.13158 47.67858);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022802
7SAYGDEE7R;King;Bellevue;WA;98005;2024;134;1;2;0;0;48;267202939;POINT (-122.1718 47.59246);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033023601
5YJ3E1EA8K;King;Burien;WA;98166;2019;131;1;1;220;0;34;154596837;POINT (-122.34102 47.46593);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033027600
7SAYGDEE2P;King;Auburn;WA;98092;2023;134;1;2;0;0;47;244836189;POINT (-122.1821 47.3199);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033029602
7SAYGAEE0N;King;Kirkland;WA;98034;2022;134;1;2;0;0;1;206973203;POINT (-122.22901 47.72201);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022205
7PDSGBBA9P;King;Sammamish;WA;98075;2023;122;1;2;0;0;41;262057547;POINT (-122.03539 47.61344);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032224
3FMTK1SS9M;Cowlitz;Castle Rock;WA;98611;2021;51;1;2;0;0;20;179083166;POINT (-122.90724 46.27509);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY;5301422004
KNDJP3AE5G;King;Federal Way;WA;98023;2016;80;1;1;93;31950;30;201400;POINT (-122.36321 47.3084);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033030308
1V2VMPE89P;Clark;Vancouver;WA;98682;2023;146;1;2;0;0;17;257639140;POINT (-122.55149 45.69345);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040714
1GC10VEL5R;Clark;Ridgefield;WA;98642;2024;37;1;2;0;0;18;273487714;POINT (-122.74595 45.81539);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040304
WBY33AW06P;King;Redmond;WA;98052;2023;21;1;2;0;0;45;230002461;POINT (-122.13158 47.67858);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032324
1N4AZ0CP9E;King;Seattle;WA;98125;2014;113;1;1;84;0;46;106678309;POINT (-122.30253 47.72656);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033000900
JTDKARFP0K;King;Seattle;WA;98125;2019;140;2;3;25;0;46;477897073;POINT (-122.30253 47.72656);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033000102
7SAYGDEE1R;King;Seattle;WA;98112;2024;134;1;2;0;0;43;270929130;POINT (-122.30207 47.64085);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033006300
7SAYGDEE1S;King;Issaquah;WA;98029;2025;134;1;2;0;0;5;273361672;POINT (-122.00292 47.54748);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032221
1G1FY6S04N;King;Shoreline;WA;98177;2022;34;1;2;0;0;32;212346760;POINT (-122.36498 47.72238);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033020800
3FMTK2SUXN;King;Bellevue;WA;98004;2022;51;1;2;0;0;41;208133656;POINT (-122.1872 47.61001);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033023807
2C4RC1L71J;King;Seattle;WA;98125;2018;40;2;1;33;0;46;325283535;POINT (-122.30253 47.72656);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033000800
WA1F2AFY3M;King;Bellevue;WA;98006;2021;9 E;2;3;18;0;41;262949942;POINT (-122.12096 47.55584);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);5303302421
5YJ3E1EA5K;King;Kent;WA;98030;2019;131;1;1;220;0;47;478344436;POINT (-122.19975 47.37483);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033029702
5YM33CS04R;King;Tukwila;WA;98168;2024;28;2;1;31;0;11;267825407;POINT (-122.3317 47.50314);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033026300
WBY43HD0XS;King;Seattle;WA;98109;2025;21;1;2;0;0;43;274831490;POINT (-122.35022 47.63824);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033007301
YV4H60CL1N;King;Redmond;WA;98052;2022;155;2;1;35;0;45;199000728;POINT (-122.13158 47.67858);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032321
7SAYGDEE5R;Clark;Camas;WA;98607;2024;134;1;2;0;0;18;267031187;POINT (-122.40199 45.58694);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011041325
5YJ3E1EA7P;King;Kent;WA;98030;2023;131;1;2;0;0;47;254035463;POINT (-122.19975 47.37483);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033029602
1C4JJXP60N;Clark;Camas;WA;98607;2022;74;2;3;21;0;18;197343548;POINT (-122.40199 45.58694);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011041325
1G1RF6E41E;Clark;Vancouver;WA;98664;2014;39;2;1;38;0;49;133821768;POINT (-122.59219 45.62158);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011041208
5YJ3E1EB8R;King;Sammamish;WA;98075;2024;131;1;2;0;0;41;265137743;POINT (-122.03539 47.61344);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032215
KM8KRDAF1N;King;Beaux Arts;WA;98004;2022;63 5;1;2;0;0;41;241681534;POINT (-122.1872 47.61001);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033023901
1GC10UEDXR;Thurston;Tumwater;WA;98501;2024;37;1;2;0;0;22;273670603;POINT (-122.89166 47.03956);PUGET SOUND ENERGY INC;53067010801
1FMCU0E1XP;King;Bellevue;WA;98005;2023;47;2;1;37;0;41;244965745;POINT (-122.1718 47.59246);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);5303302342
5YJSA1H23F;King;Seattle;WA;98125;2015;132;1;1;208;0;46;475176229;POINT (-122.30253 47.72656);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033000800
5YJ3E1EA2L;King;Redmond;WA;98052;2020;131;1;1;266;0;45;131390822;POINT (-122.13158 47.67858);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032323
KM8KNDAF9P;Thurston;Rochester;WA;98579;2023;63 5;1;2;0;0;20;230782947;POINT (-123.08743 46.82175);PUGET SOUND ENERGY INC;53067012720
JTMAB3FV6M;Kitsap;Bainbridge Island;WA;98110;2021;141 PRIME;2;1;42;0;23;180116713;POINT (-122.521 47.62728);PUGET SOUND ENERGY INC;53035091002
7SAYGDEFXN;King;Seattle;WA;98177;2022;134;1;2;0;0;36;220469770;POINT (-122.36498 47.72238);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033001600
5YJ3E1EA4P;King;Woodinville;WA;98072;2023;131;1;2;0;0;45;253757969;POINT (-122.15545 47.75448);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033021906
5YJ3E1EB8K;Jefferson;Port Townsend;WA;98368;2019;131;1;1;220;0;24;476909856;POINT (-122.77263 48.1212);BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY;53031950501
5YJYGAEE1M;Clark;Vancouver;WA;98662;2021;134;1;2;0;0;17;154495029;POINT (-122.57722 45.64251);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040709
7SAYGDEE3P;King;Kent;WA;98030;2023;134;1;2;0;0;47;240051430;POINT (-122.19975 47.37483);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033029603
3FA6P0SU8G;King;Woodinville;WA;98072;2016;50;2;3;19;0;45;249943256;POINT (-122.15545 47.75448);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033021906
7SAYGDEE8P;King;Kirkland;WA;98033;2023;134;1;2;0;0;45;228218868;POINT (-122.2066 47.67887);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022402
7SAXCBE57R;King;Bellevue;WA;98006;2024;133;1;2;0;0;41;271937319;POINT (-122.12096 47.55584);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033024704
YSMED3KA1P;King;Burien;WA;98146;2023;115;1;2;0;0;34;230372852;POINT (-122.36178 47.49408);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033027600
3FMTK3SS4N;King;Kirkland;WA;98034;2022;51;1;2;0;0;45;226098603;POINT (-122.22901 47.72201);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022005
7PDSGBBA1P;King;Seattle;WA;98199;2023;122;1;2;0;0;36;262280679;POINT (-122.40092 47.65908);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033005600
5YJ3E1EB2J;King;Bellevue;WA;98008;2018;131;1;1;215;0;48;474598309;POINT (-122.11867 47.63131);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033023100
7SAXCBE56N;Clark;Vancouver;WA;98685;2022;133;1;2;0;0;18;186738828;POINT (-122.70303 45.70954);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040907
5YJYGDEE8M;King;Redmond;WA;98052;2021;134;1;2;0;0;45;156681017;POINT (-122.13158 47.67858);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032323
WMW13DJ08N;King;Seattle;WA;98177;2022;108;1;2;0;0;36;196589039;POINT (-122.36498 47.72238);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033001400
1N4AZ0CP2D;Jefferson;Port Townsend;WA;98368;2013;113;1;1;75;0;24;239463402;POINT (-122.77263 48.1212);BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY;53031950604
5YJXCAE21H;King;Bothell;WA;98011;2017;133;1;1;200;0;1;187210922;POINT (-122.20563 47.76144);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033021804
KNDC34LA8R;Kitsap;Silverdale;WA;98383;2024;75;1;2;0;0;23;273923982;POINT (-122.69275 47.65171);PUGET SOUND ENERGY INC;53035091205
JTMFB3FV2R;King;Seattle;WA;98133;2024;141 PRIME;2;1;42;0;32;260127766;POINT (-122.35029 47.71871);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033000402
3FMTK3SU7P;King;Sammamish;WA;98074;2023;51;1;2;0;0;45;259046252;POINT (-122.02054 47.60326);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032316
WBY1Z8C59H;King;Seattle;WA;98177;2017;20;2;1;97;0;32;229795170;POINT (-122.36498 47.72238);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);5303300042
1V2FMPE82P;Clark;Vancouver;WA;98660;2023;146;1;2;0;0;49;229907219;POINT (-122.67156 45.63248);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011042300
5YJ3E1EB7K;King;Kent;WA;98031;2019;131;1;1;220;0;47;274023060;POINT (-122.17743 47.41185);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033029405
3GNKDBRJ5R;Thurston;Olympia;WA;98502;2024;33;1;2;0;0;35;275819372;POINT (-122.92333 47.03779);PUGET SOUND ENERGY INC;53067011901
WBY1Z4C56E;King;Kirkland;WA;98034;2014;20;2;1;72;0;45;454738238;POINT (-122.22901 47.72201);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022003
1N4AZ1BV3P;King;Seattle;WA;98107;2023;113;1;2;0;0;43;227208929;POINT (-122.38591 47.67597);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033003400
5YJXCBE28G;King;Burien;WA;98166;2016;133;1;1;200;0;34;171644889;POINT (-122.34102 47.46593);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033027600
7SAXCBE51P;Clark;Vancouver;WA;98685;2023;133;1;2;0;0;18;224547942;POINT (-122.70303 45.70954);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040907
7SAYGDEDXR;King;Redmond;WA;98052;2024;134;1;2;0;0;45;264750391;POINT (-122.13158 47.67858);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032321
7PDSGBBA4R;King;Auburn;WA;98001;2024;122;1;2;0;0;47;267776029;POINT (-122.23035 47.3074);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033029902
7SAYGDEE6N;King;Seattle;WA;98109;2022;134;1;2;0;0;36;183146729;POINT (-122.35022 47.63824);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033006701
1N4AZ0CP8D;King;Kent;WA;98031;2013;113;1;1;75;0;47;253052978;POINT (-122.17743 47.41185);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033029405
KNDC5DLE7P;King;Bellevue;WA;98006;2023;75;1;2;0;0;41;251862012;POINT (-122.12096 47.55584);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033024902
7SAYGDEF6R;King;Auburn;WA;98092;2024;134;1;2;0;0;47;268208426;POINT (-122.1821 47.3199);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033031207
1C4JJXP64M;King;Kirkland;WA;98033;2021;74;2;3;25;0;45;208767261;POINT (-122.2066 47.67887);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022401
5YJ3E1EA6J;King;Renton;WA;98056;2018;131;1;1;215;0;11;476290979;POINT (-122.1805 47.4206);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033025202
5YJ3E1EA9P;King;Seattle;WA;98122;2023;131;1;2;0;0;37;259792452;POINT (-122.31009 47.60803);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033008700
5YJXCAE26H;King;Seattle;WA;98178;2017;133;1;1;200;0;37;261735078;POINT (-122.23825 47.49461);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033011902
7SAXCBE62P;Thurston;Lacey;WA;98516;2023;133;1;2;0;0;22;240603877;POINT (-122.75103 47.08149);PUGET SOUND ENERGY INC;53067011200
5YJ3E1EB5J;King;Renton;WA;98055;2018;131;1;1;215;0;33;141055393;POINT (-122.197 47.43876);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033029309
5YJYGDEE6M;King;Bellevue;WA;98007;2021;134;1;2;0;0;48;148628490;POINT (-122.12056 47.61334);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033023603
7SAXCAE53P;Kitsap;Bremerton;WA;98312;2023;133;1;2;0;0;35;262187887;POINT (-122.6563 47.56739);PUGET SOUND ENERGY INC;53035080700
7SAYGDEF9P;King;Redmond;WA;98052;2023;134;1;2;0;0;45;255129815;POINT (-122.13158 47.67858);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032321
JTMAB3FV5M;King;Seattle;WA;98112;2021;141 PRIME;2;1;42;0;43;156698790;POINT (-122.30207 47.64085);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033006400
7PDSGABA9P;King;Seattle;WA;98117;2023;122;1;2;0;0;36;249589287;POINT (-122.38418 47.70044);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033002900
7SAYGDEE8P;King;Seattle;WA;98119;2023;134;1;2;0;0;36;239503421;POINT (-122.3684 47.64586);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033005902
7SAYGAEE9P;King;Bellevue;WA;98004;2023;134;1;2;0;0;41;236134552;POINT (-122.1872 47.61001);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033023801
5YJYGDEE28;King;Seattle;WA;98133;2021;134;1;2;0;0;32;179621851;POINT (-122.35029 47.71871);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033001400
7PDSGAB3R;Clark;Vancouver;WA;98683;2024;122;1;2;0;0;18;261178704;POINT (-122.49212 45.60365);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011041329
YV4BR0DL2M;King;Auburn;WA;98092;2021;154;2;3;18;0;47;144503138;POINT (-122.1821 47.3199);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033031206
7FCTGBA3P;King;Seattle;WA;98177;2023;123;1;2;0;0;32;267310543;POINT (-122.36498 47.72238);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);5303300042
5YJ3E1EB0N;King;Burien;WA;98146;2022;131;1;2;0;0;34;203242525;POINT (-122.36178 47.49408);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033026802
KNDCR3L1XR;Clark;Vancouver;WA;98664;2024;77;1;2;0;0;49;271010302;POINT (-122.59219 45.62158);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011041208
7SAYGDEE5N;King;Seattle;WA;98109;2022;134;1;2;0;0;36;197411084;POINT (-122.35022 47.63824);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033007002
KNDPYDDH4S;Kitsap;Bremerton;WA;98311;2025;82;2;1;34;0;23;275101998;POINT (-122.60915 47.62631);PUGET SOUND ENERGY INC;53035091600
7FCTGBAAXP;King;Seattle;WA;98102;2023;123;1;2;0;0;43;258201863;POINT (-122.32427 47.63433);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);5303300642
1N4BZ0CP2G;King;Seattle;WA;98177;2016;113;1;1;84;0;32;260852028;POINT (-122.36498 47.72238);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);5303300042
5YJ3E1EB9K;Kitsap;Port Orchard;WA;98367;2019;131;1;1;220;0;26;124779588;POINT (-122.68516 47.50645);PUGET SOUND ENERGY INC;53035092802
WBY73AW05P;King;Bellevue;WA;98004;2023;21;1;2;0;0;48;235067598;POINT (-122.1872 47.61001);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033024001
1V2BMPE8XR;King;Shoreline;WA;98133;2024;146;1;2;0;0;32;271815575;POINT (-122.35029 47.71871);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033020700
5YJ3E1EA8J;King;Seattle;WA;98177;2018;131;1;1;215;0;32;348868572;POINT (-122.36498 47.72238);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);5303300042
1N4AZ0CP9D;Kitsap;Kingston;WA;98346;2013;113;1;1;75;0;23;258895493;POINT (-122.4977 47.79802);PUGET SOUND ENERGY INC;53035090102
7G2CEHED4R;King;Seattle;WA;98125;2024;130;1;2;0;0;46;266963777;POINT (-122.30253 47.72656);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033000900
7SAYGDED1P;King;Des Moines;WA;98198;2023;134;1;2;0;0;30;262321167;POINT (-122.32192 47.40139);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033030003
2C4RC1N70J;King;Redmond;WA;98052;2018;40;2;1;33;0;45;111334100;POINT (-122.13158 47.67858);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032321
7PDSGCBA6R;King;Kirkland;WA;98033;2024;122;1;2;0;0;48;267368902;POINT (-122.2066 47.67887);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022604
1G1FX6S06P;King;Shoreline;WA;98133;2023;35;1;2;0;0;32;229700362;POINT (-122.35029 47.71871);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033020700
5YJXCDE21G;Clark;Battle Ground;WA;98604;2016;133;1;1;200;0;17;201299213;POINT (-122.5331 45.78092);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040408
7SAYGDEE0P;King;Seattle;WA;98122;2023;134;1;2;0;0;43;230867248;POINT (-122.31009 47.60803);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033008402
7SAYGDEFXN;Snohomish;Snohomish;WA;98290;2022;134;1;2;0;0;39;262639639;POINT (-122.09305 47.91265);PUGET SOUND ENERGY INC;53061052206
JTMABACA4R;King;Bellevue;WA;98006;2024;137;1;2;0;0;41;262914711;POINT (-122.12096 47.55584);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033024704
7PDSGBBA8R;King;Kirkland;WA;98033;2024;122;1;2;0;0;45;265856111;POINT (-122.2066 47.67887);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022401
7SAYGAEE4P;Kitsap;Silverdale;WA;98383;2023;134;1;2;0;0;23;258884888;POINT (-122.69275 47.65171);PUGET SOUND ENERGY INC;53035091302
5YJ3E1EA7P;King;Bellevue;WA;98007;2023;131;1;2;0;0;48;237667881;POINT (-122.12056 47.61334);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033023401
5UXTA6C04N;Yakima;Sunnyside;WA;98944;2022;27;2;1;30;0;15;210056402;POINT (-120.00976 46.32379);BONNEVILLE POWER ADMINISTRATION||PACIFICORP||BENTON RURAL ELECTRIC ASSN;53077002006
7SAYGDEE1P;King;Kent;WA;98031;2023;134;1;2;0;0;47;230047289;POINT (-122.17743 47.41185);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033029403
5YJYGDEF1L;King;Seattle;WA;98125;2020;134;1;1;291;0;46;127123447;POINT (-122.30253 47.72656);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033000900
5UXTA6C0XN;King;Bothell;WA;98011;2022;27;2;1;30;0;1;203382749;POINT (-122.20563 47.76144);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022102
WBY73AW04N;King;Kirkland;WA;98033;2022;21;1;2;0;0;48;209941889;POINT (-122.2066 47.67887);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022501
5YJ3E1EA8L;King;Burien;WA;98168;2020;131;1;1;266;0;34;101901929;POINT (-122.3317 47.50314);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033027000
5YJ3E1EA4P;King;Kirkland;WA;98033;2023;131;1;2;0;0;48;241069657;POINT (-122.2066 47.67887);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022502
7SAYGDEE6R;King;Kirkland;WA;98033;2024;134;1;2;0;0;45;272036236;POINT (-122.2066 47.67887);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022006
5YJ3E1EA1P;King;Seattle;WA;98112;2023;131;1;2;0;0;43;238090723;POINT (-122.30207 47.64085);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033006400
5YJ3E1EC7M;King;Kirkland;WA;98033;2021;131;1;2;0;0;48;180377879;POINT (-122.2066 47.67887);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022604
5YJYGDEE7M;Clark;Vancouver;WA;98682;2021;134;1;2;0;0;17;137064245;POINT (-122.55149 45.69345);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011041312
JTDKN3DP5D;Clark;Vancouver;WA;98664;2013;139;2;3;6;0;49;344313161;POINT (-122.59219 45.62158);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011043100
5YJYGDEE6M;Cowlitz;Longview;WA;98632;2021;134;1;2;0;0;19;145796976;POINT (-122.95058 46.14681);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY;5301421900
WBY1Z2C50E;King;Seattle;WA;98125;2014;20;1;1;81;0;46;245013450;POINT (-122.30253 47.72656);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033000102
JTMAB3FV0R;King;Bellevue;WA;98006;2024;141 PRIME;2;1;42;0;41;263063118;POINT (-122.12096 47.55584);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);5303302421
5YJ3E1EB2J;King;Bellevue;WA;98005;2018;131;1;1;215;0;41;476077696;POINT (-122.1718 47.59246);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033023601
1N4BZ0CP7H;King;Sammamish;WA;98075;2017;113;1;1;107;0;41;6853983;POINT (-122.03539 47.61344);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032224
YSMFD3KA8R;King;Shoreline;WA;98133;2024;115;1;2;0;0;32;269129129;POINT (-122.35029 47.71871);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033020900
1G1FZ6S06M;King;Bothell;WA;98011;2021;35;1;2;0;0;1;271939461;POINT (-122.20563 47.76144);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033021804
1N4AZ1CP5J;Clark;Vancouver;WA;98682;2018;113;1;1;151;0;18;477765564;POINT (-122.55149 45.69345);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040603
5YJ3E1EB1J;Yakima;Yakima;WA;98902;2018;131;1;1;215;0;15;273775694;POINT (-120.52401 46.59739);PACIFICORP;53077001201
W1KEG1CB6R;King;Bellevue;WA;98004;2024;98;1;2;0;0;48;262637329;POINT (-122.1872 47.61001);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033024001
5YJYGAEE9M;King;Kirkland;WA;98033;2021;134;1;2;0;0;45;176255355;POINT (-122.2066 47.67887);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022401
7SAYGDEE4P;King;Kent;WA;98031;2023;134;1;2;0;0;47;257374379;POINT (-122.17743 47.41185);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033029403
5YJ3E1ET9R;King;Kent;WA;98031;2024;131;1;2;0;0;11;267027519;POINT (-122.17743 47.41185);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033029306
YV4ED3UR2N;King;Bellevue;WA;98005;2022;X147;1;2;0;0;48;179256570;POINT (-122.1718 47.59246);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022805
1FT6W5L72R;Kitsap;Bainbridge Island;WA;98110;2024;48;1;2;0;0;23;270152977;POINT (-122.521 47.62728);PUGET SOUND ENERGY INC;53035090800
1N4BZ0CPXG;King;Seattle;WA;98125;2016;113;1;1;84;0;46;165757924;POINT (-122.30253 47.72656);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033000700
